season_id,school_id,jersey,player_id,player_name,pos,height,class,ncaa_id
11220,694,32.0,1401426.0,"Edwards, D'Montre",G,6-Jun,Jr,True
11220,694,11.0,1518790.0,"Golden, Trae",G,2-Jun,Jr,True
11220,694,20.0,1067909.0,"Hall, Kenny",F,9-Jun,Sr,True
11220,694,24.0,1289650.0,"Lopez, Brandon",G,1-Jun,So,True
11220,694,0.0,1741844.0,"Makanjuola, Yemi",C,10-Jun,So,True
11220,694,34.0,1177110.0,"Maymon, Jeronne",F,7-Jun,Sr,True
11220,694,13.0,1067910.0,"McBee, Skylar",G,3-Jun,Sr,True
11220,694,52.0,1177106.0,"McRae, Jordan",G,6-Jun,Jr,True
11220,694,25.0,1289651.0,"Miller, Dwight",F,8-Jun,Sr,True
11220,694,4.0,1401424.0,"Moore, Armani",G,4-Jun,Fr,True
11220,694,15.0,1177111.0,"Murphy, Rob",F,8-Jun,Sr,True
11220,694,3.0,1401425.0,"Reese, Derek",G,7-Jun,Fr,True
11220,694,1.0,1289646.0,"Richardson, Josh",G,6-Jun,So,True
11220,694,5.0,1307394.0,"Stokes, Jarnell",F,8-Jun,So,True
11220,386,15.0,1514203.0,"Alexis, Anell",F,6-Jun,Jr,True
11220,386,20.0,1176028.0,"Bowie, Jay",G,5-Jun,Jr,True
11220,386,1.0,962452.0,"Carter, Dorvell",F,6-Jun,Sr,True
11220,386,32.0,1293573.0,"Curry, T.J.",G,1-Jun,So,True
11220,386,13.0,1298145.0,"Delle Bovi, Rob",G,Jun-00,Jr,True
11220,386,5.0,1401017.0,"Hart, Khallid",G,2-Jun,Fr,True
11220,386,50.0,1176029.0,"Kemp, Adam",F,10-Jun,Jr,True
11220,386,35.0,1401018.0,"Lawrence-Ricks, Phillip",F,7-Jun,Fr,True
11220,386,40.0,1293571.0,"Lewis, Chavaughn",G,5-Jun,So,True
11220,386,14.0,1298146.0,"Martin, Jesse",G,2-Jun,Sr,True
11220,386,11.0,1293572.0,"Morton, Isaiah",G,8-May,So,True
11220,386,0.0,1068395.0,"Price, Devin",G,1-Jun,Sr,True
11220,386,34.0,1176030.0,"Prinsloo, Pieter",F,10-Jun,Jr,True
11220,386,22.0,1298147.0,"Ramsey, Pat",G,2-Jun,Sr,True
11220,386,24.0,1293574.0,"Thomas, Manny",G,5-Jun,So,True
11220,386,44.0,1401019.0,"Truog, Eric",C,10-Jun,Fr,True
11220,386,21.0,1298148.0,"Whitfield, Tourron",G,1-Jun,So,True
11220,94,2.0,1286519.0,"Barnes, Brandon",G,1-Jun,Jr,True
11220,94,44.0,1067423.0,"Carter, Stephon",G,3-Jun,Sr,True
11220,94,12.0,1282707.0,"Grayson, Issiah",G,11-May,Sr,True
11220,94,22.0,1402797.0,"Hall, Corey",F,7-Jun,Jr,True
11220,94,11.0,1282706.0,"Hughley, Mo",F,7-Jun,Sr,True
11220,94,15.0,1173176.0,"Jones, Kregg",F,8-Jun,So,True
11220,94,24.0,1402798.0,"Kinney, Erik",G,4-Jun,Fr,True
11220,94,5.0,1282705.0,"Lamb, Zach",G,3-Jun,Sr,True
11220,94,3.0,1293925.0,"Maynor, Javonte",G,Jun-00,So,True
11220,94,0.0,1402799.0,"Omogun, Justin",F,8-Jun,So,True
11220,94,4.0,1402800.0,"Ratto, Matt",G,11-May,Jr,True
11220,94,55.0,1402801.0,"Smith, Zech",C,10-Jun,Jr,True
11220,94,25.0,1402802.0,"Wallace, Dee",G,10-May,So,True
11220,94,1.0,1282702.0,"White, Tyrone",G,7-Jun,Sr,True
11220,94,20.0,1402803.0,"Williams, Britton",F,11-May,Fr,True
11220,94,21.0,1282708.0,"Young, Adam",F,8-Jun,Sr,True
11220,523,12.0,1870727.0,"Anachebe, Ekene",C,10-Jun,Fr,False
11220,523,2.0,1402846.0,"Bacote, Aaron",G,5-Jun,Fr,True
11220,523,4.0,1177416.0,"Batten, Dimitri",G,3-Jun,So,True
11220,523,15.0,1745463.0,"Clark, Deion",G,3-Jun,Fr,True
11220,523,25.0,1276197.0,"Hill, Donte",G,4-Jun,Jr,True
11220,523,40.0,1068772.0,"Larsen, Anton",C,Jul-00,Jr,True
11220,523,21.0,1517747.0,"McEwen, Stuart",F,9-Jun,Fr,True
11220,523,10.0,1402849.0,"Mosley, Ambrose",G,1-Jun,Fr,True
11220,523,0.0,1402850.0,"Painter, Deshawn",F,9-Jun,Sr,True
11220,523,3.0,1746052.0,"Palmore, Keenan",G,2-Jun,Fr,True
11220,523,23.0,1177415.0,"Ross, Richard",F,7-Jun,So,True
11220,523,10.0,1431917.0,"Shaw, Martin",,11-May,,True
11220,523,1.0,906372.0,"Wright, Nick",C,8-Jun,Sr,True
11220,231,33.0,1286040.0,"Akomolafe, Tola",F,6-Jun,Sr,True
11220,231,12.0,1397944.0,"Belardo, Gaby",G,2-Jun,Sr,True
11220,231,10.0,1176549.0,"Bell, Cameron",G,3-Jun,Sr,True
11220,231,20.0,1397945.0,"Buckles, Rakeem",F,7-Jun,Sr,True
11220,231,34.0,1300714.0,"De La Rosa, Joey",C,11-Jun,So,True
11220,231,14.0,1512603.0,"Ferrales, Juan",G,2-Jun,So,True
11220,231,3.0,1397947.0,"Frink, Jerome",F,6-Jun,Fr,True
11220,231,1.0,1512604.0,"Hill, Deric",G,9-May,So,True
11220,231,25.0,1397948.0,"Jurkovic, Ivan",C,Jul-00,Jr,True
11220,231,32.0,1397949.0,"Lewis, Dee",G,3-Jun,Fr,True
11220,231,4.0,1397950.0,"Mann, Cody",G,Jun-00,So,True
11220,231,11.0,1397951.0,"Mavin, Dennis",G,3-Jun,Jr,True
11220,231,15.0,1397952.0,"Murphy, Tymell",F,5-Jun,Jr,True
11220,231,0.0,967238.0,"Nunez, Manuel",G,5-Jun,Sr,True
11220,231,2.0,1397953.0,"Porcher Jimenez, Marco",G,4-Jun,So,True
11220,231,24.0,1511574.0,"Smith, Malik",G,2-Jun,Jr,True
11220,231,22.0,1397956.0,"Taylor, Raymond",G,6-May,Sr,True
11220,68,32.0,1404075.0,"Alston, Justin",F,8-Jun,Fr,True
11220,68,25.0,1404076.0,"Brossman, Dylan",G,9-May,So,True
11220,68,3.0,1512791.0,"Chionuma, Zach",G,5-Jun,So,True
11220,68,22.0,1404077.0,"Dieudonne, Nathan",F,7-Jun,Fr,True
11220,68,35.0,1407856.0,"Gill, Jamaal",G,9-May,Sr,True
11220,68,13.0,1173226.0,"Irving, D.J.",G,Jun-00,Jr,True
11220,68,23.0,1282217.0,"Kennedy, James",F,6-Jun,So,True
11220,68,21.0,1407855.0,"Kurz, Chris",F,8-Jun,Sr,True
11220,68,15.0,1173227.0,"Morris, Dom",F,7-Jun,Jr,True
11220,68,20.0,1870728.0,"Nwosu, K.C.",F,6-Jun,Fr,False
11220,68,2.0,1404078.0,"Papale, John",G,3-Jun,Fr,True
11220,68,24.0,1173229.0,"Robinson, Travis",F,5-Jun,Jr,True
11220,68,31.0,1633986.0,"Thomas, Malik",G,7-Jun,So,True
11220,68,1.0,1620682.0,"Watson Jr., Maurice",G,10-May,Fr,True
11220,497,44.0,1400384.0,"Coleman, Keith",F,10-Jun,So,True
11220,497,32.0,1280908.0,"Franklin, Roger",G,5-Jun,Sr,True
11220,497,4.0,1621373.0,"Hardwick, PJ",G,10-May,Fr,True
11220,497,1.0,1071049.0,"Holmen, Jacob",F,8-Jun,Sr,True
11220,497,5.0,1280902.0,"Jones, Chris",G,2-Jun,So,True
11220,497,10.0,1412231.0,"Mitchell, Austin",,Apr-00,,True
11220,497,13.0,1280904.0,"Mitchell, Tony",F,8-Jun,So,True
11220,497,22.0,1518225.0,"Overlander, Clarke",G,4-Jun,Fr,True
11220,497,11.0,1400387.0,"Patton, Justin",F,7-Jun,Sr,True
11220,497,25.0,1280907.0,"Stojilkovic, Niko",F,9-Jun,Sr,True
11220,497,21.0,1400388.0,"Taylor, T.J.",G,3-Jun,So,True
11220,497,2.0,1280901.0,"Walton, Brandan",G,2-Jun,Sr,True
11220,497,3.0,1072788.0,"Williams, Alzee",G,4-Jun,Sr,True
11220,497,23.0,1280906.0,"Williams, Jordan",G,6-Jun,So,True
11220,342,4.0,1173934.0,"Detmer, Jack",G,2-Jun,Jr,True
11220,342,22.0,1292888.0,"Flannigan, Alan",G,6-Jun,So,True
11220,342,34.0,1400670.0,"Freeland, Ben",F,9-Jun,Fr,True
11220,342,24.0,1067717.0,"Giese, Levi",F,9-Jun,Sr,True
11220,342,12.0,1292889.0,"Hinrichs, Seth",G,7-Jun,So,True
11220,342,3.0,1067718.0,"Johnson, Tony",G,Jun-00,Sr,True
11220,342,44.0,1400671.0,"Murphy, Billy",F,9-Jun,Fr,True
11220,342,54.0,1400672.0,"Musters, Nathaniel",C,10-Jun,Fr,True
11220,342,5.0,1292890.0,"Ptasinski, Joey",G,2-Jun,So,True
11220,342,21.0,1400669.0,"Rufer, Zach",G,2-Jun,Fr,True
11220,342,14.0,1400668.0,"Scott, Bryce",G,3-Jun,Fr,True
11220,342,23.0,1173935.0,"Smith, Les",G,Jun-00,Jr,True
11220,342,20.0,1292891.0,"Trist, Dan",F,9-Jun,So,True
11220,771,23.0,857650.0,"Clark, Ceola",G,3-Jun,Sr,True
11220,771,15.0,1413805.0,"Duncan, Isaiah",,,,True
11220,771,10.0,1402211.0,"Foster, Jordan",G,11-May,Fr,True
11220,771,12.0,1402213.0,"Hawthorne, Jason",G,Jun-00,Fr,True
11220,771,32.0,1174125.0,"Houpt, Jack",F,7-Jun,Sr,True
11220,771,33.0,1402215.0,"Link, Adam",F,6-Jun,Jr,True
11220,771,34.0,1283921.0,"McAvoy, Don",F,6-Jun,Sr,True
11220,771,14.0,1071844.0,"Molinari, Billy",G,2-Jun,Jr,True
11220,771,52.0,1402216.0,"Ochereobia, Michael",C,8-Jun,Jr,True
11220,771,43.0,1283924.0,"Parks, Terell",F,7-Jun,Sr,True
11220,771,24.0,1283925.0,"Roberts-Burnett, Remy",G,Jun-00,So,True
11220,771,30.0,1870729.0,"Schneider, John",F,7-Jun,Fr,False
11220,771,11.0,1402212.0,"Walker, Jamaal",G,Jun-00,Fr,True
11220,10411,31.0,1277344.0,"Blessing, Mario",G,2-Jun,So,True
11220,10411,44.0,1402631.0,"Buchanan, Michael",C,Jul-00,Fr,True
11220,10411,23.0,1182013.0,"Craig, Torrey",F,6-Jun,Jr,True
11220,10411,30.0,1182015.0,"Elam, Rob",F,6-Jun,Sr,True
11220,10411,3.0,1514335.0,"Ford, Jeremy",G,11-May,Jr,True
11220,10411,12.0,1069568.0,"Glenn, Ricardo",F,8-Jun,Jr,True
11220,10411,5.0,1277339.0,"Greene, Ty",G,3-Jun,So,True
11220,10411,25.0,1182011.0,"Haynes, Bruce",G,2-Jun,So,True
11220,10411,14.0,1870730.0,"Lighty, David",F,7-Jun,Jr,False
11220,10411,22.0,1527417.0,"Lillie, Zach",F,8-Jun,Fr,True
11220,10411,24.0,1182012.0,"Maxey, Jodd",F,8-Jun,Jr,True
11220,10411,32.0,1277341.0,"Miller, Fred",G,4-Jun,So,True
11220,10411,34.0,1182016.0,"Olumuyiwa, Babatunde",F,8-Jun,Jr,True
11220,10411,15.0,1507376.0,"Rodgers, Adrian",G,4-Jun,So,True
11220,10411,1.0,1870731.0,"Washington, Dee",F,4-Jun,Fr,False
11220,316,44.0,1399706.0,"Alderman, Tyler",C,9-Jun,Fr,True
11220,316,10.0,1399702.0,"Bell, Marcellous",G,11-May,Fr,True
11220,316,1.0,1291015.0,"Bogus, Jeremy",G,5-Jun,So,True
11220,316,14.0,1413202.0,"Coleman, Connor",G,2-Jun,Fr,True
11220,316,0.0,1399701.0,"Dawson, Javon",F,6-Jun,Jr,True
11220,316,23.0,1399705.0,"Fleming, Kordario",F,6-Jun,Fr,True
11220,316,20.0,1515702.0,"Fritsch, Dylan",F,6-Jun,Jr,True
11220,316,5.0,1516533.0,"Graham, Evin",G,3-Jun,So,True
11220,316,11.0,1399703.0,"Haywood, Jarvis",G,4-Jun,Fr,True
11220,316,21.0,1183156.0,"McDougald, Keith",G,1-Jun,Jr,True
11220,316,42.0,1070183.0,"Powell, Glenn",F,6-Jun,Sr,True
11220,316,2.0,1070179.0,"Powell, Russell",G,9-May,Sr,True
11220,316,22.0,1183158.0,"Sahbegovic, Admir",F,6-Jun,So,True
11220,316,12.0,1413203.0,"Spurling, Chris",C,1-Jun,Fr,True
11220,8,25.0,1288597.0,"Blackledge, Keon",G,3-Jun,Jr,True
11220,8,21.0,1288601.0,"Cooper, Rodney",G,6-Jun,So,True
11220,8,4.0,1179783.0,"Engstrom, Carl",C,1-Jul,Jr,True
11220,8,13.0,1303807.0,"Goode, Julian",F,7-Jun,Jr,True
11220,8,14.0,1512913.0,"Gueye, Moussa",C,Jul-00,Jr,True
11220,8,15.0,1288599.0,"Jacobs, Nick",F,8-Jun,So,True
11220,8,23.0,1870732.0,"Johnson, Cade",G,6-Jun,Fr,False
11220,8,5.0,1512225.0,"Lacey, Trevor",G,3-Jun,So,True
11220,8,32.0,1288602.0,"Obasohan, Retin",G,2-Jun,Fr,True
11220,8,24.0,1624135.0,"Pollard, Devonta",F,8-Jun,Fr,True
11220,8,20.0,1288600.0,"Randolph, Levi",G,5-Jun,So,True
11220,8,12.0,1179786.0,"Releford, Trevor",G,Jun-00,Jr,True
11220,8,35.0,1695447.0,"Slaughter, Dakota",F,7-Jun,So,True
11220,8,22.0,959791.0,"Steele, Andrew",G,4-Jun,Sr,True
11220,8,33.0,1413164.0,"Wilson, Isiah",,3-Jun,,True
11220,172,3.0,1402227.0,"Boehm, Connor",F,7-Jun,Fr,True
11220,172,33.0,1293650.0,"Brooks, Jvonte",F,6-Jun,So,True
11220,172,0.0,1402226.0,"Carpenter, Tommy",F,7-Jun,Fr,True
11220,172,4.0,1402228.0,"Crescenzi, Kevin",G,3-Jun,Fr,True
11220,172,10.0,1402231.0,"Gill, Malik",G,9-May,Fr,True
11220,172,23.0,1293654.0,"Golden, John",F,6-Jun,So,True
11220,172,44.0,1072629.0,"LaBove, Matt",C,9-Jun,Sr,True
11220,172,12.0,1293651.0,"Maldunas, Gabas",F,9-Jun,So,True
11220,172,21.0,1293649.0,"McConnell, Will",F,6-Jun,So,True
11220,172,25.0,1402232.0,"McDonnell, Brandon",F,8-Jun,Fr,True
11220,172,2.0,1293652.0,"McKearney, Mack",G,2-Jun,So,True
11220,172,1.0,1177923.0,"Melville, Tyler",G,2-Jun,Jr,True
11220,172,11.0,1738508.0,"Mitola, Alex",G,11-May,Fr,True
11220,172,5.0,1402229.0,"Rennie, Matt",F,8-Jun,Fr,True
11220,172,22.0,1293653.0,"Savolainen, Kirill",G,5-Jun,So,True
11220,172,3.0,1402227.0,"Boehm, Connor",F,7-Jun,Fr,True
11220,172,33.0,1293650.0,"Brooks, Jvonte",F,6-Jun,So,True
11220,172,0.0,1402226.0,"Carpenter, Tommy",F,7-Jun,Fr,True
11220,172,4.0,1402228.0,"Crescenzi, Kevin",G,3-Jun,Fr,True
11220,172,10.0,1402231.0,"Gill, Malik",G,9-May,Fr,True
11220,172,23.0,1293654.0,"Golden, John",F,6-Jun,So,True
11220,172,44.0,1072629.0,"LaBove, Matt",C,9-Jun,Sr,True
11220,172,12.0,1293651.0,"Maldunas, Gabas",F,9-Jun,So,True
11220,172,21.0,1293649.0,"McConnell, Will",F,6-Jun,So,True
11220,172,25.0,1402232.0,"McDonnell, Brandon",F,8-Jun,Fr,True
11220,172,2.0,1293652.0,"McKearney, Mack",G,2-Jun,So,True
11220,172,1.0,1177923.0,"Melville, Tyler",G,2-Jun,Jr,True
11220,172,11.0,1738508.0,"Mitola, Alex",G,11-May,Fr,True
11220,172,5.0,1402229.0,"Rennie, Matt",F,8-Jun,Fr,True
11220,172,22.0,1293653.0,"Savolainen, Kirill",G,5-Jun,So,True
11220,172,3.0,1402227.0,"Boehm, Connor",F,7-Jun,Fr,True
11220,172,33.0,1293650.0,"Brooks, Jvonte",F,6-Jun,So,True
11220,172,0.0,1402226.0,"Carpenter, Tommy",F,7-Jun,Fr,True
11220,172,4.0,1402228.0,"Crescenzi, Kevin",G,3-Jun,Fr,True
11220,172,10.0,1402231.0,"Gill, Malik",G,9-May,Fr,True
11220,172,23.0,1293654.0,"Golden, John",F,6-Jun,So,True
11220,172,44.0,1072629.0,"LaBove, Matt",C,9-Jun,Sr,True
11220,172,12.0,1293651.0,"Maldunas, Gabas",F,9-Jun,So,True
11220,172,21.0,1293649.0,"McConnell, Will",F,6-Jun,So,True
11220,172,25.0,1402232.0,"McDonnell, Brandon",F,8-Jun,Fr,True
11220,172,2.0,1293652.0,"McKearney, Mack",G,2-Jun,So,True
11220,172,1.0,1177923.0,"Melville, Tyler",G,2-Jun,Jr,True
11220,172,11.0,1738508.0,"Mitola, Alex",G,11-May,Fr,True
11220,172,5.0,1402229.0,"Rennie, Matt",F,8-Jun,Fr,True
11220,172,22.0,1293653.0,"Savolainen, Kirill",G,5-Jun,So,True
11220,738,2.0,1064443.0,"Apfeld, Luke",F,8-Jun,Jr,True
11220,738,4.0,1403912.0,"Blue, Trey",G,3-Jun,Sr,True
11220,738,12.0,1178820.0,"Carissimo, Sandro",G,2-Jun,Jr,True
11220,738,42.0,1064446.0,"Crenca, Ben",C,10-Jun,Sr,True
11220,738,0.0,1403910.0,"Devine, Troy",G,3-Jun,Fr,True
11220,738,14.0,1178821.0,"Elbaum, Josh",G,3-Jun,Jr,True
11220,738,5.0,1403913.0,"Harold, Hector",F,7-Jun,Jr,True
11220,738,15.0,1746979.0,"Kilpatrick, Brendan",F,5-Jun,Fr,True
11220,738,32.0,1403916.0,"O'Day, Ethan",F,9-Jun,Fr,True
11220,738,3.0,1403911.0,"Pierson, Ryan",F,10-Jun,Jr,True
11220,738,31.0,1178823.0,"Rugg, Clancy",G,8-Jun,Jr,True
11220,738,21.0,1297724.0,"Rusin, Candon",G,4-Jun,Fr,True
11220,738,24.0,1403915.0,"Taggart, Harrison",G,5-Jun,Fr,True
11220,738,1.0,1178822.0,"Voelkel, Brian",F,6-Jun,Jr,True
11220,446,5.0,1171535.0,"Black, Justin",G,2-Jun,Jr,True
11220,446,34.0,1398574.0,"Blossom, Cedric",F,6-Jun,Fr,True
11220,446,22.0,1282900.0,"Bozeman, Blake",G,2-Jun,So,True
11220,446,50.0,1171538.0,"Chiles, Ian",C,2-Jul,Jr,True
11220,446,44.0,1282902.0,"Duncan, Shaquille",F,9-Jun,So,True
11220,446,13.0,1433705.0,"Edwards, Tyrece",G,2-Jun,Fr,True
11220,446,12.0,1282901.0,"Heath, Thair",F,9-Jun,Jr,True
11220,446,11.0,1282899.0,"Hubbard, Anthony",G,5-Jun,Sr,True
11220,446,32.0,1070301.0,"Jackson, Dewayne",F,8-Jun,Sr,True
11220,446,10.0,1398570.0,"Kabongo, Christian",F,4-Jun,Jr,True
11220,446,33.0,1415757.0,"Manning, Hassante",,8-Jun,,True
11220,446,1.0,1398568.0,"Pretlow, Donte",G,Jun-00,Fr,True
11220,446,23.0,1398573.0,"Simpson, Rasean",G,5-Jun,Fr,True
11220,446,21.0,1398572.0,"Thomas, Kyle",F,6-Jun,Jr,True
11220,446,3.0,1870733.0,"Traynham, Daryl",G,9-May,Fr,False
11220,446,42.0,1433704.0,"Turnipseed, Willis",F,9-Jun,So,True
11220,2699,22.0,1282227.0,"Barksdale, Marcellus",G,5-Jun,So,True
11220,2699,0.0,1398443.0,"Busby, Cortell",G,2-Jun,Fr,True
11220,2699,4.0,1282224.0,"Chiles, Ian",G,1-Jun,Jr,True
11220,2699,20.0,1068256.0,"Esposito, Sean",G,3-Jun,Sr,True
11220,2699,1.0,1511797.0,"Gaines, Lyonell",F,6-Jun,So,True
11220,2699,30.0,1173235.0,"Gibbs, Donovan",F,7-Jun,Jr,True
11220,2699,25.0,1398447.0,"Hart, John",G,2-Jun,Sr,True
11220,2699,23.0,1173234.0,"Hubert, P.J.",G,5-Jun,Jr,True
11220,2699,24.0,1068257.0,"Kitcoff, Nick",G,7-Jun,Sr,True
11220,2699,11.0,1282226.0,"Loepker, Cameron",F,9-Jun,Jr,True
11220,2699,13.0,1398445.0,"McCallum, Ja'Rob",G,Jun-00,Jr,True
11220,2699,42.0,1173236.0,"Patton, Mitchell",C,9-Jun,Jr,True
11220,2699,14.0,1398446.0,"Ray, Elijah",F,6-Jun,Fr,True
11220,2699,12.0,1068254.0,"Rice, Greg",G,11-May,Jr,True
11220,2699,32.0,1439726.0,"Rose, Kevin",,,,True
11220,2699,5.0,1398444.0,"Ross, Jr., Linwood",G,5-Jun,Fr,True
11220,2699,10.0,1282225.0,"Shanklin, Jordan",G,Jun-00,So,True
11220,275,32.0,1419463.0,"Anastasi, Charlie",F,6-Jun,So,True
11220,275,1.0,1396948.0,"Chambers, Siyani",G,Jun-00,Fr,True
11220,275,33.0,1396951.0,"Cummins, Evan",F,9-Jun,Fr,True
11220,275,12.0,1067523.0,"Georgatos, Jeff",F,7-Jun,Sr,True
11220,275,44.0,1396953.0,"Hall, Michael",F,10-Jun,Fr,True
11220,275,34.0,1173110.0,"Hamel, Tom",F,9-Jun,Jr,True
11220,275,14.0,1275323.0,"Moundou-Missi, Steve",F,7-Jun,So,True
11220,275,2.0,1275324.0,"Nesbitt, Alex",G,1-Jun,So,True
11220,275,35.0,1396952.0,"Okolie, Agunwa",G,8-Jun,Fr,True
11220,275,0.0,1173113.0,"Rivard, Laurent",G,5-Jun,Jr,True
11220,275,23.0,1275325.0,"Saunders, Wesley",G,5-Jun,So,True
11220,275,25.0,1275326.0,"Smith, Kenyatta",C,8-Jun,So,True
11220,275,20.0,1396949.0,"Steeves, Patrick",G,7-Jun,Fr,True
11220,275,24.0,1275327.0,"Travis, Jonah",F,6-Jun,So,True
11220,275,15.0,1067525.0,"Webster, Christian",G,5-Jun,Sr,True
11220,1157,21.0,1176644.0,"Anderson, Aaron",F,7-Jun,Sr,True
11220,1157,4.0,1402108.0,"Brown, Yonel",G,9-May,Fr,True
11220,1157,2.0,967290.0,"Cummings, Markeith",G,7-Jun,Sr,True
11220,1157,35.0,1514958.0,"Dawson, Brandon",F,7-Jun,Jr,True
11220,1157,25.0,1405014.0,"Drees, Kris",F,6-Jun,Jr,True
11220,1157,0.0,1402106.0,"Hamilton, Myles",G,1-Jun,Fr,True
11220,1157,10.0,1402110.0,"Hobbs, Cole",G,7-Jun,Fr,True
11220,1157,50.0,1736185.0,"Kouassi, Willy",C,10-Jun,So,True
11220,1157,3.0,1276015.0,"Love, Delbert",G,Jun-00,So,True
11220,1157,13.0,1402111.0,"Montgomery, Jordan",G,5-Jun,Fr,True
11220,1157,5.0,1402109.0,"Morena, Bernard",F,8-Jun,Fr,True
11220,1157,45.0,1176648.0,"Osemhen, Andrew",F,9-Jun,Jr,True
11220,1157,1.0,1402107.0,"Pruitt, Nigel",F,7-Jun,Fr,True
11220,249,32.0,1410948.0,"Armwood, Isaiah",F,9-Jun,Sr,True
11220,249,5.0,1067761.0,"Bynes, Bryan",G,3-Jun,Sr,True
11220,249,24.0,1870734.0,"Davis, Jonathan",C,7-Jun,So,False
11220,249,13.0,1410944.0,"Garino, Patricio",G,6-Jun,Fr,True
11220,249,34.0,1293482.0,"Kopriva, John",F,8-Jun,So,True
11220,249,20.0,1510062.0,"Kromah, Lasan",G,6-Jun,Sr,True
11220,249,21.0,1410945.0,"Larsen, Kevin",F,10-Jun,Fr,True
11220,249,33.0,1410947.0,"Maragkos, Paris",F,9-Jun,Fr,True
11220,249,22.0,1410946.0,"McDonald, Joe",G,1-Jun,Fr,True
11220,249,30.0,1177358.0,"Mikic, Nemanja",F,8-Jun,Jr,True
11220,249,12.0,1510470.0,"Pellom, David",F,7-Jun,Sr,True
11220,249,11.0,1410943.0,"Savage, Kethan",G,3-Jun,Fr,True
11220,249,0.0,1067760.0,"Smith, Dwayne",F,6-Jun,Sr,True
11220,694,2.0,1289647.0,"Campbell, Galen",G,2-Jun,So,True
11220,694,31.0,1289652.0,"Chievous, Quinton",G,6-Jun,Fr,True
11220,694,32.0,1401426.0,"Edwards, D'Montre",G,6-Jun,Jr,True
11220,694,11.0,1518790.0,"Golden, Trae",G,2-Jun,Jr,True
11220,694,20.0,1067909.0,"Hall, Kenny",F,9-Jun,Sr,True
11220,694,24.0,1289650.0,"Lopez, Brandon",G,1-Jun,So,True
11220,694,0.0,1741844.0,"Makanjuola, Yemi",C,10-Jun,So,True
11220,694,34.0,1177110.0,"Maymon, Jeronne",F,7-Jun,Sr,True
11220,694,13.0,1067910.0,"McBee, Skylar",G,3-Jun,Sr,True
11220,694,52.0,1177106.0,"McRae, Jordan",G,6-Jun,Jr,True
11220,694,25.0,1289651.0,"Miller, Dwight",F,8-Jun,Sr,True
11220,694,4.0,1401424.0,"Moore, Armani",G,4-Jun,Fr,True
11220,694,15.0,1177111.0,"Murphy, Rob",F,8-Jun,Sr,True
11220,694,3.0,1401425.0,"Reese, Derek",G,7-Jun,Fr,True
11220,694,1.0,1289646.0,"Richardson, Josh",G,6-Jun,So,True
11220,694,5.0,1307394.0,"Stokes, Jarnell",F,8-Jun,So,True
11220,386,15.0,1514203.0,"Alexis, Anell",F,6-Jun,Jr,True
11220,386,20.0,1176028.0,"Bowie, Jay",G,5-Jun,Jr,True
11220,386,1.0,962452.0,"Carter, Dorvell",F,6-Jun,Sr,True
11220,386,32.0,1293573.0,"Curry, T.J.",G,1-Jun,So,True
11220,386,13.0,1298145.0,"Delle Bovi, Rob",G,Jun-00,Jr,True
11220,386,5.0,1401017.0,"Hart, Khallid",G,2-Jun,Fr,True
11220,386,50.0,1176029.0,"Kemp, Adam",F,10-Jun,Jr,True
11220,386,35.0,1401018.0,"Lawrence-Ricks, Phillip",F,7-Jun,Fr,True
11220,386,40.0,1293571.0,"Lewis, Chavaughn",G,5-Jun,So,True
11220,386,14.0,1298146.0,"Martin, Jesse",G,2-Jun,Sr,True
11220,386,11.0,1293572.0,"Morton, Isaiah",G,8-May,So,True
11220,386,0.0,1068395.0,"Price, Devin",G,1-Jun,Sr,True
11220,386,34.0,1176030.0,"Prinsloo, Pieter",F,10-Jun,Jr,True
11220,386,22.0,1298147.0,"Ramsey, Pat",G,2-Jun,Sr,True
11220,386,24.0,1293574.0,"Thomas, Manny",G,5-Jun,So,True
11220,386,44.0,1401019.0,"Truog, Eric",C,10-Jun,Fr,True
11220,386,21.0,1298148.0,"Whitfield, Tourron",G,1-Jun,So,True
11220,94,2.0,1286519.0,"Barnes, Brandon",G,1-Jun,Jr,True
11220,94,44.0,1067423.0,"Carter, Stephon",G,3-Jun,Sr,True
11220,94,12.0,1282707.0,"Grayson, Issiah",G,11-May,Sr,True
11220,94,22.0,1402797.0,"Hall, Corey",F,7-Jun,Jr,True
11220,94,11.0,1282706.0,"Hughley, Mo",F,7-Jun,Sr,True
11220,94,15.0,1173176.0,"Jones, Kregg",F,8-Jun,So,True
11220,94,24.0,1402798.0,"Kinney, Erik",G,4-Jun,Fr,True
11220,94,5.0,1282705.0,"Lamb, Zach",G,3-Jun,Sr,True
11220,94,3.0,1293925.0,"Maynor, Javonte",G,Jun-00,So,True
11220,94,0.0,1402799.0,"Omogun, Justin",F,8-Jun,So,True
11220,94,4.0,1402800.0,"Ratto, Matt",G,11-May,Jr,True
11220,94,55.0,1402801.0,"Smith, Zech",C,10-Jun,Jr,True
11220,94,25.0,1402802.0,"Wallace, Dee",G,10-May,So,True
11220,94,1.0,1282702.0,"White, Tyrone",G,7-Jun,Sr,True
11220,94,20.0,1402803.0,"Williams, Britton",F,11-May,Fr,True
11220,94,21.0,1282708.0,"Young, Adam",F,8-Jun,Sr,True
11220,523,12.0,1870735.0,"Anachebe, Ekene",C,10-Jun,Fr,False
